A77252,R2344,B4239,"Christs result of his fathers pleasure. Or His assent to his fathers sentence. Wherein is shewed, both the nature and danger of wisdom and prudence in naturall men. / By David Bramley, a preacher of the Gospell.","Bramley, David.",s n,London,"Bible. --  N.T. --  Matthew XI, 25 --  Sermons.; Sermons, English --  17th century.; Wisdom --  Sermons --  Early works to 1800.",1647,2
A77501,R209806,B4715,"Gospel-marrow, the great God giving himself for the sons of men: or, The sacred mystery of redemption by Jesus Christ, with two of the ends thereof, justification & sanctification. Doctrinally opened and practically applied. Wherein (among many other useful and profitable truths) the unhappy controversie of the times about the extent of Christs death is modestly and plainly discussed and determined for the satisfaction of those who are willing to receive it. To which is added three links of a golden chain. As it was lately held forth to the Church of God at Great Yarmouth. / By John Brinsley, minister of the Gospel there.","Brinsley, John, 1600-1665.",Printed by S Griffin for Richard Tomlins and are to be sold at the sign of the Sun and Bible near Pye Corner,London,"Bible. --  N.T. --  Titus II, 14 --  Sermons.; Bible. --  N.T. --  John VI, 37 --  Sermons.; Sermons, English --  17th century.; Justification --  Early works to 1800.; Sanctification --  Early works to 1800.",1659,2
A72475,S124630,1478.5,"The vvise-mans forecast against the evill time By Thomas Barnes. Preacher of the VVord at St Margretts, in New-Fish-streete. London.","Barnes, Thomas, Minister of St. Margaret's, New Fish Street, London.",printed by I D awson for Nathaniell Newbery and are to be sold at his shop at the signe of the starre vnder St Peters Church in Corn hill and in Popes head Alley,London,"Good and evil --  Sermons --  Early works to 1800.; Sermons, English --  17th century.",1624,2
A78076,R205323,B6356,"By reason of the distraction that is in the Romane Empire, these be delivered especially to the emperour, and then also to all other potentates, kings, princes, rulers, governours, and magistrates, in all Europe; who ought to consider, according to conscience, what their office and place is; and not to rule, judge, and domineere, without righteousness, or against God: as hath been done for a long while by the working of Satan in this false Jerusalem: and yet is still so done more and more apparantly.",Anonymous,s n,London,"Sermons, English --  17th century.",1648,2
A72251,S5223,12897.5,"The conditions of Christianity, or, The termes upon which Christ will be followed a necessary consideration for them that otherwise would bee apt to take up religion upon trust, and only keep company with Christ awhile for fashion sake / by Mr. Christopher Harvey, sometime minister of Gods word at Bunbury in Cheshire.","Harvey, Christopher, d. ca. 1602.",Printed by R B for P Stephens and C Meridith and are to sold at their Shop at the signe of the golden Lion in Pauls Church yard,London,"Bible. --  N.T. --  Luke IX, 23 --  Sermons.; Sermons, English --  17th century.; Christian life --  Early works to 1800.",1636,2
A72410,S125046,14058.3,"Two treatises, one of the latter day of iudgement: the other of the ioyes of Heauen",I. S.,by Thomas Creed and are to be solde at his house in the Olde Change at the signe of the Eagle and Childe,Imprinted at London,"Sermons, English --  17th century.; Judgment Day --  Sermons --  Early works to 1800.",1600,2
A63996,R967,T3416A,England's breath stopp'd being the counter-part of Jvdah's miseries lamented publickly in the New-Church at Westminster on January 30 being the anniversary of the martydom of King Charles the First of blessed memory / by Robert Twisse.,"Twisse, Robert, d. 1674.",Printed by J Flesher for R Royston,London,"Bible. --  O.T. --  Lamentations IV, 20 --  Sermons.",1665,2
A66100,R38934,W2277,"The fountain opened, or, The great gospel priviledge of having Christ exhibited to sinfull men wherein also is proved that there shall be a national calling of the Jews from Zech. XIII. I. / by Samuel Willard ...","Willard, Samuel, 1640-1707.",Printed by B Green and J Allen for Samuel Sewall Junior,Boston in New England,"Bible. --  O.T. --  Zechariah XIII, 1 --  Sermons.; Bible. --  N.T. --  Matthew V, 48 --  Sermons.; Congregationalism --  Sermons.; Perfection --  Religious aspects.",1700,2
A61219,R26941,S5116,"A discourse of the misery of Hell and happiness of Heaven grounded from the following words, Matth. 25, 46, And these shall go away into everlasting punishment, but the righteous into life eternal.","Stafford, Richard, 1663-1703.",Printed and are to be sold by E Whitlock,London,"Bible. --  N.T. --  Matthew XXV, 46 --  Sermons.; Heaven.; Sermons, English --  17th century.",1697,2
A60145,R221463,S3681,"The present correction and reproof of sin or A discourse on 2 Jer. 19. vers. Thine own iniquities shall correct thee, & thy backslideings shall reprove thee.","Shower, John, 1657-1715.",printed for J Eaglesfield at the Marigold near Sarisburry court in Fleetstreet,London,"Sermons, English --  17th century.",1685,2
A60147,R27487,S3683,Sacramental discourses on several texts before and after the Lord's Supper by John Shower.,"Shower, John, 1657-1715.",Printed for Abr Chandler Sam Clements and Sam Wade,London,"Lord's prayer --  Paraphrases.; Lord's Supper --  Sermons.; Sermons, English --  17th century.",1693,2
A62113,R22380,S6360B,"Timē kai timōria, A beautifull swan with two black feet, or, Magistrates deity attended with mortality & misery affirmed & confirmed before the learned and religious Judge Hales, at the assize holden at Maidstone, July 7, 1657, for the county of Kent / by Henry Symons ...","Symons, Henry, M.A.",Printed by J Hayes and are to be sold by H Crips,London,"Bible. --  O.T. --  Psalms LXXXII, 6-7 --  Sermons.; Sermons, English.",1658,2
A62380,R15926,P311_CANCELLED,"Papisto-Mastix, or, Deborah's prayer against God's enemies Judg. 5, 31. explicated and applyed : in the Cathedrall of Saint Peter in Exon, November the fift, 1641 / by William Sclater ...","Sclater, William, 1609-1661.",Printed by Ric Hodgkinsonne for Daniel Fure,London,"Bible. --  O.T. --  Judges V, 31 --  Sermons.",1642,2
A65814,R26478,W1862,"A discourse upon I Peter IV., VIII wherein the power and efficacy of charity as it is a means to procure the pardon of sin is explained and vindicated / by John Whitefoot.","Whitefoote, John, 1610-1699.",Printed by John Hayes for William Graves and are to sold by Samuel Oliver,Cambridge Cambridgeshire,"Bible. --  N.T. --  Peter, 1st, IV, 8 --  Sermons.; Charity.; Sermons, English --  17th century.",1695,2
A67047,R204145,W3548A,"A word in season. Or Three great duties of Christians in the worst of times viz. abiding in Christ, thirsting after his institutions, and submission to his providences. The first opened, from 1 John 2.28. The second from Psal. 42.1,2. The third from Jer. 14.19. By a servant of Christs in the work of his Gospel. To which is added, by way of appendix, the advice of some ministers to their people for the reviving the power and practice of godliness in their families.",Servant of Christ in the work of his Gospel.,s n,London,"Sermons, English --  17th century.",1668,2
A61192,R28871,S5075,Solace for saints in the saddest times from the consideration of the happy temperature and lovely composure of all times and providences as to Gods glory and their good : held forth in a brief discourse on the first words of the Canticles / by Joshua Sprigg.,"Sprigg, Joshua, 1618-1684.",Printed for Giles Calvert,London,"Bible. --  O.T. --  Song of Solomon --  Sermons.; Sermons, English --  17th century.",1648,2
A63912,R203722,T3312A,The middle way betwixt. The second part being an apologetical vindication of the former / by John Turner.,"Turner, John, b. 1649 or 50.",Printed for Samuel Sympson and are to be sold by him and Fincham Gardiner,London,"Sermons, English --  17th century.",1684,2
A62906,R37158,T1858A,A discourse on 2 Cor. III. 6 ... by Samuel Tomlyns ...,"Tomlyns, Samuel, 1632 or 3-1700.",Printed for Tho Parkhurst,London,"Bible. --  N.T. --  Corinthians, 2nd, III, 6 --  Sermons.; Sermons, English --  17th century.",1699,2
A65733,R22565,W1759,A visitation of heavenly love unto the seed of Jacob yet in captivity ... by ... D.W.,D. W. (Dorothy White),Printed for Robert Wilson,London,"Sermons, English --  17th century.",1660,2
A60148,R10197,S3684,"St. Peter's sin and true repentance amplified and improved in a discourse occasion'd by the publick profession of repentance made by T.W., who after eleven years slavery in Turkey renounc'd his baptism and Christianity there ... / by John Shower.","Shower, John, 1657-1715.",Printed for Samuel Wade,London,"Peter, --  the Apostle, Saint.; Bible. --  N.T. --  Luke XXII, 60-62 --  Sermons.",1692,2
A62466,R220885,T1059,"A funerall speech upon the death and buriall of Charles Dymoke, Esq Late champion to the King and Crown of England. Who dyed at Oxford, in July 1643. and was interred at Scrivelsby in Lincoln-shire, September the 6th, 1652. By R. Thornton.","Thornton, Richard, Fellow of Lincoln College.",s n,London,"Dymock, Charles --  Early works to 1800.; Funeral sermons --  17th century.",1653,2
A62057,R6468,S6287,A testimony for the Lord by John Swinton.,"Swinton, John, 1621?-1679.",s n,London,"Society of Friends --  Sermons.; Sermons, English --  17th century.",1663,2
A68527,S107302,18925,"A godlye, and pithie exhortation, made to the iud[ges of Sussex ...] By William Ouerton, Doctor of Diuinitie, and one of the Queenes Maiesties iustices appoynted for the peace vvithin the same countie","Overton, William, 1525?-1609.",Printed by R Newbery and H Bynneman,London,"Sermons, English --  17th century.",1579,2
A67322,R40679,W483,God's revenge against the enemies of the church written by T.W.,"Wall, Thomas.",s n,London printed,"Bible. --  O.T. --  Samuel, 1st, XV, 1-3 --  Sermons.; Sermons, English --  17th century.",1658,2
A65690,R221995,W1713,"Comfort for parents, mourning over their hopeful children, that dye young In a funeral discourse upon Jer. 31. xvii. And there is hope in thine end, saith the Lord. By Thomas Whitaker, minister of the Gospel at Leeds, in York-shire.","Whitaker, Thomas, 1650 or 51-1710.",printed for John Dunton at the Raven in the Poultrey,London,"Bible. --  O.T. --  Jeremiah XXXI, 17 --  Sermons --  Early works to 1800.; Sermons, English --  17th century.; Funeral sermons --  17th century.",1693,2
A60137,R25149,S3673,"The mourners companion, or, Funeral discourses on several texts by John Shower.","Shower, John, 1657-1715.",Printed by J A for J Dunton and A Chandler,London,"Funeral sermons.; Sermons, English --  17th century.",1692,2
