A72490,0,3,8,IMAGE,0,A Sermon.,A Sermon.
A73502,2222,34,93,IMAGE,126,"By the.xxiiij. elders ye shall vnderstande aswell the patriarches and prophetes of the olde synagoge, as the Apostles,","By the xxiiij Elders you shall understand aswell the Patriarchs and Prophets of the old synagogue, as the Apostles,"
A73502,2223,34,93,IMAGE,126,"Euangelistes, & doctours of the new Testament,","Evangelists, & Doctors of the new Testament,"
A73502,2224,34,93,IMAGE,126,<NOTE> and also the godly kynges & iuges of both peoples.,and also the godly Kings & Judges of both peoples.
A73502,2225,34,93,IMAGE,126,For they in scripture be called Elders.,For they in scripture be called Elders.
A73502,2226,34,93,IMAGE,126,"Now by the syttynge of these Elders is vnderstande the felowship of the iudiciall power wt P A G Elxxii Christ, accordynge to Christes owne sayenge. Mat. xix.","Now by the sitting of these Elders is understand the fellowship of the judicial power with PAGElxxii PAGElxxii PAGElxxii PAGElxxii christ, according to Christ's own saying. Mathew xix."
A73502,2227,34,93,IMAGE,126,"Ye shall also syt vpon the.xij. seates, iudgynge ye xij. trybes. <NOTE> Also saynt Paule wytnesseth that saintes shall iudge of thys worlde.","You shall also fit upon the xij seats, judging you xij. tribes. Also saint Paul Witnesseth that Saints shall judge of this world."
A73502,2228,34,93,IMAGE,126,"By theyr whyte garmentes or robes, wherewyth they were clothed, is sygnifyed purenes of mynde, innocencye, and indifferent iudgement wythout affection.","By their white garments or robes, wherewith they were clothed, is sygnifyed pureness of mind, innocency, and indifferent judgement without affection."
A73502,2229,34,93,IMAGE,126,"<NOTE> By theyr crownes of golde vpon theyr heades I vnderstande the mooste pure sense of faith, wherby they shal iuge of al, accordynge to the arbitrement of God, so that what so euer they shall iuge vpon earth, shalbe ratifyed also in heauen, accordynge to that sayng of Christ,","By their crowns of gold upon their Heads I understand the most pure sense of faith, whereby they shall judge of all, according to the arbitrement of God, so that what so ever they shall judge upon earth, shall ratified also in heaven, according to that saying of christ,"
A73502,2230,34,93,IMAGE,126,"Mathew. xviii. What soeuer ye bynde on earth, shalbe bounde in heuen, and what soeuer ye louse on erth, the same shalbe loused in heauen.","Matthew. xviii. What soever you bind on earth, shall bound in heaven, and what soever you louse on earth, the same shall loused in heaven."
A73502,2231,34,93,IMAGE,126,"Furthermore they sygnifye the felowshyp of the victories and raygne of Christ,","Furthermore they sygnifye the fellowship of the victories and Reign of christ,"
A73502,2232,34,93,IMAGE,126,<NOTE> accordynge to that in the Epistle to the Hebrues.,according to that in the Epistle to the Hebrews.
A73502,2233,34,93,IMAGE,126,The sayntes haue vaynquyshed realmes by fayth.,The Saints have vanquished Realms by faith.
A73502,2234,34,93,IMAGE,126,It foloweth in the texte.,It Followeth in the text.
A73502,2236,34,93,IMAGE,127,"<i> And out of the seate proceded lyghtenynges, and thonderynges, and voyces. </i>","And out of the seat proceeded lyghtenynges, and thonderynges, and voices."
A73502,2237,34,93,IMAGE,127,<i> And there were seuen lampes of fyre burnynge before the seate whyche are the seuen spirites of God. </i>,And there were seuen lamps of fire burning before the seat which Are the seuen spirits of God.
A73502,2238,34,93,IMAGE,127,"The preachynge of the Apostles and of men apostolical is compared to lyghtenynge and thondrynge, bycause by it is proclamed the fearfulnes of gods iudgementes the whych hange ouer the heades of infideles and such as beleue not.","The preaching of the Apostles and of men apostolical is compared to lightning and thundering, Because by it is proclaimed the fearfulness of God's Judgments the which hang over the Heads of infideles and such as believe not."
A73502,2239,34,94,IMAGE,127,"By the.vii. lampes of fyre brennyng before the trone I vnderstande the septiforme spirite of God, that is to wyt, the fulnes and perfection of the heauenly graces wherwyth the kyngdome of Christ is furnyshed.","By the vii lamps of fire brenning before the throne I understand the septiforme Spirit of God, that is to wit, the fullness and perfection of the heavenly graces wherewith the Kingdom of christ is furnished."
A73502,2240,34,94,IMAGE,127,<NOTE> It foloweth.,It Followeth.
A73502,2242,34,94,IMAGE,128,"<i> And before the seate there was a see of glasse lyke vnto Crystall, and in the myddes of the seate and rounde about the seate were foure beastes full of eyes before and behynde. </i>","And before the seat there was a see of glass like unto Crystal, and in the mids of the seat and round about the seat were foure beasts full of eyes before and behind."
A73502,2243,34,94,IMAGE,128,"<i> &c. </i> My frendes the calamities of thys worlde, wherwyth ye stynch of the fleshe is repourged and the naughtye affectes of the same vtterly mortifyed, muste nedes be passed ouer of vs, euen as it behoued the people of God to passe the red see, before they coulde entre into the lande of promission.","etc. My Friends the calamities of this world, wherewith you stynch of the Flesh is repourged and the naughty affects of the same utterly mortified, must needs be passed over of us, even as it behooved the people of God to pass the read see, before they could enter into the land of promission."
A73502,2244,34,94,IMAGE,128,"Wherfore those heauenly and spiritual waters be here sygnifyed, wherwythal ye pourgynge of the soules and the spiritual regeneratio is made.","Wherefore those heavenly and spiritual waters be Here sygnifyed, wherwythal you purging of the Souls and the spiritual regeneratio is made."
A73502,2245,34,94,IMAGE,128,<NOTE> For onles a man be borne agayne of water and spirite he can not se God.,For unless a man be born again of water and Spirit he can not see God.
A73502,2246,34,94,IMAGE,128,"And he calleth it a see after the Hebrues fashion, whych be wont to call al gatherynges of waters sees, as in the thyrd boke of kynges it is called the brasen see wherin the prestes in theyr ministracion washed, and in certaine other places.","And he calls it a see After the Hebrews fashion, which be wont to call all gatherings of waters sees, as in the Third book of Kings it is called the brazen see wherein the Priests in their ministration washed, and in certain other places."
A73502,2247,34,94,IMAGE,128,"Now glasse is a bryght thyng wherby is meant that the water of baptisme purifyeth and maketh bryght not so much the bodye as the hartes, yea eue in the outwarde conuersation of maners according to that of Christe.","Now glass is a bright thing whereby is meant that the water of Baptism Purifieth and makes bright not so much the body as the hearts, yea eve in the outward Conversation of manners according to that of Christ."
A73502,2248,34,94,IMAGE,128,Let your lyght so shyne before me that they maye se your good workes.,Let your Light so shine before me that they may see your good works.
A73502,2249,34,94,IMAGE,128,But why is thys see of glasse lykened to Crystall?,But why is this see of glass likened to Crystal?
A73502,2250,34,94,IMAGE,128,"Surely bycause Crystall is a water whych by continuaunce of tyme is tourned into the hardenes of a stone, suche ones ought they that be baptised to be brought vnto, that is to saye, stronge and harde in faythe.","Surely Because Crystal is a water which by Continuance of time is turned into the hardens of a stone, such ones ought they that be baptised to be brought unto, that is to say, strong and harden in faith."
A73502,2252,34,94,IMAGE,129,"By the.iiii. beastes full of eyes before and behynde,","By the iiii beasts full of eyes before and behind,"
A73502,2253,34,94,IMAGE,129,P A G Elxij some do vnderstande the.iiii.,PAGElxij PAGElxij PAGElxij PAGElxij Some do understand the iiii
A73502,2254,34,94,IMAGE,129,"Euangelistes, other, (whose iugemente better agreeth to the scripture as it semeth) do vnderstande those heauenly and ministratoriouse spirites or angels whych be appoynted to stande at the foure quarters of heauen (by whych the kyngdome of Christ, that is,","Evangelists, other, (whose judgement better agreeth to the scripture as it Seemeth) do understand those heavenly and ministratoriouse spirits or Angels which be appointed to stand At the foure quarters of heaven (by which the Kingdom of christ, that is,"
A73502,2255,34,94,IMAGE,129,<NOTE> the church is spred) to execute the thynges that be determined by the vnserchable and eternall counsayle of God to be done in mens thynges.,the Church is spread) to execute the things that be determined by the vnserchable and Eternal counsel of God to be done in men's things.
A73502,2256,34,94,IMAGE,129,"These be full of eyes before and behynde, that is to say, they be replenyshed wyth the science and knowlege of thinges passed and thinges to come.","These be full of eyes before and behind, that is to say, they be replenished with the science and knowledge of things passed and things to come."
A73502,2257,34,94,IMAGE,129,"And the fyrst beast was lyke a Lyon, the seconde lyke a Calfe, the thyrd had a face like a Man, and the fourth was lyke a flyenge Egle.","And the fyrst beast was like a lion, the seconde like a Calf, the Third had a face like a Man, and the fourth was like a flyenge Egle."
A73502,2258,34,94,IMAGE,129,"Brethren, ye shall vnderstande, that in a lyon is courage and strength, in a calfe laboure and diligence, in the face of a man prudence and ryght iudgement, in an egle swyftnes and also facilitie in doynge theyr ministeries, al whych vertues they haue nede of,","Brothers, you shall understand, that in a Lion is courage and strength, in a calf labour and diligence, in the face of a man prudence and right judgement, in an Eagl swiftness and also facility in doing their ministeries, all which Virtues they have need of,"
A73502,2259,34,94,IMAGE,129,<NOTE> wol administre well and prosperously any kyngdome.,will administre well and prosperously any Kingdom.
A73502,2260,34,94,IMAGE,129,"And for thys cause in the psalmes the Lorde is said to syt and ryde vpon Cherubim, bycause yt by them he executeth hys iudgementes couragiously, diligetly, prudently, and wyth great swyftnes.","And for this cause in the psalms the Lord is said to fit and ride upon Cherubin, Because that by them he Executeth his Judgments courageously, diligetly, prudently, and with great swiftness."
A73502,2261,34,94,IMAGE,129,To thys interpretacio doth the scripture agre.,To this interpretacio does the scripture agree.
A73502,2262,34,94,IMAGE,129,"For the prophete Ezechiel in the.x. chapter doth vnderstande by ye.iiii. beastes ye Cherubim, and he maketh also the foure beastes one, hauynge yet foure faces or formes for the forsayde vertues wherwyth those ministrynge spirites, whose seruice Christ vseth in ye administracion of hys kyngdome, were indowed.","For the Prophet Ezechiel in the x chapter does understand by you iiii beasts you Cherubin, and he makes also the foure beasts one, having yet foure faces or forms for the forsayde Virtues wherewith those ministering spirits, whose service christ uses in you administration of his Kingdom, were endowed."
